idenccc,ordentra,nuts1,cnace,estrato2,control,mercado,regulacion,sexo,tipopais,cno1,responsa,estu,anoanti,mesanti,tipojor,tipocon,fijodism,fijodisd,val,van,puentes,jap,jsp1,jsp2,hextra,drelabm,siespm1,dsiespm1,siespm2,dsiespm2,salbase,extraorm,phextra,comsal,comsaltt,irpfmes,cotiza,base,drelabam,drelabad,siespa1,dsiespa1,siespa2,dsiespa2,siespa3,dsiespa3,siespa4,dsiespa4,retrinoin,retriin,gextra,vespnoin,vespin,anos2,factotal,diasmes,diasrelaba,diasano,salmes,salmor,salneto,salanual,salaor,jmp1,salhora,treatment,outcome
00003100,01,3,Q0,2,2,2,2,1,1,B0,0,6,2,9,2,1,0,0,25,0,6,1680,38,0,0,31,6,0,6,0,1276.82,0,0,668.37,0,244.9,152.93,2408.3,12,0,1,3,1,42,6,0,6,0,24465.11,623.87,1746.7,1656.32027863777,0,03,113.72,31,365,323,1945.19,1945.19,1547.36,30007.6444272446,26377.4990712074,165.3,11.7676346037508,0,1547.36
00003100,04,3,Q0,2,2,2,2,6,1,B0,0,6,1,1,1,1,0,0,25,0,6,1680,38,0,0,31,6,0,6,0,1312.79,0,0,901.98,0,296.86,146,2299.59,12,0,6,0,6,0,6,0,6,0,27467.84,0,890.6,762.16,0,03,113.72,31,365,365,2214.77,2214.77,1771.91,28230,26577.24,165.3,13.3984875983061,0,1771.91
00003100,12,3,Q0,2,2,2,2,6,1,A0,1,6,20,11,1,1,0,0,25,0,6,1680,38,0,0,31,6,0,6,0,1312.79,0,0,2972.3,0,935.58,262.85,4139.39,12,0,6,0,6,0,6,0,6,0,54415.75,0,2994.59,168.21,0,04,113.72,31,365,365,4285.09,4285.09,3086.66,54583.96,51421.16,165.3,25.9231094978826,0,3086.66
00003211,07,3,Q0,1,1,1,3,6,1,B0,1,6,3,0,1,2,0,0,22,0,14,1492,35,0,0,31,6,0,6,0,1071.05,0,0,873.58,0,257.66,143.96,2266.99,12,0,1,10,6,0,6,0,6,0,25998.27,1022.81,0,0,0,04,148.71,31,365,365,1944.63,1944.63,1543.01,27021.08,27021.08,152.25,12.7726108374384,1,1543.01
00003421,02,3,Q0,3,2,2,2,6,1,C0,1,6,23,8,1,1,0,0,0,31,0,1641,36,0,0,31,6,0,6,0,2116.25,2288.73,0,301.28,0,799.12,171.34,2989.71,12,0,1,83,6,0,6,0,6,0,28339.52,6738.6,2288.73,0,0,04,135.72,31,365,365,4706.26,2417.53,3735.8,35078.12,32789.39,156.6,30.0527458492976,0,3735.8
00003533,03,3,Q0,3,1,2,5,1,1,B0,0,6,21,9,1,1,0,0,22,0,0,1642,37,30,0,31,6,0,6,0,1071.06,0,0,1703.93,0,583.03,155.63,3311.3,12,0,1,8,6,0,6,0,6,0,27462.18,4984.35,3836.38,0,0,04,33.8,31,365,365,2774.99,2774.99,2036.33,32446.53,28610.15,163.125,17.0114329501916,1,2036.33
00003533,05,3,Q0,3,1,2,5,6,1,B0,0,6,36,5,1,1,0,0,22,0,0,1642,37,30,0,31,6,0,6,0,1071.06,0,0,2581.77,230.47,958.4,194.55,4139.4,12,0,6,0,6,0,6,0,6,0,54711.75,0,3638.54,0,0,06,33.8,31,365,365,3652.83,3652.83,2499.88,54711.75,51073.21,163.125,22.3928275862069,1,2499.88
00003533,07,3,Q0,3,1,2,5,6,1,B0,0,6,39,10,1,1,0,0,22,0,0,1642,37,30,0,31,6,0,6,0,1071.06,0,0,2613.92,0,896.19,183.65,3907.54,12,0,1,16,6,0,6,0,6,0,51822.4,1433.2,3119.06,0,0,06,33.8,31,365,365,3684.98,3684.98,2605.14,53255.6,50136.54,163.125,22.5899157088123,1,2605.14
00003533,18,3,Q0,3,1,2,5,6,1,B0,0,6,35,0,1,1,0,0,22,0,0,1642,37,30,0,31,6,0,6,0,1071.06,0,0,2576.45,457.16,1011.62,194.55,4139.4,12,0,6,0,6,0,6,0,6,0,54845.42,0,3826.8,0,0,05,33.8,31,365,365,3647.51,3647.51,2441.34,54845.42,51018.62,163.125,22.360214559387,1,2441.34
00003533,20,3,Q0,3,1,2,5,6,1,B0,0,6,27,6,1,1,0,0,22,0,0,1642,37,30,0,31,6,0,6,0,1071.06,0,0,2075.85,397.2,776.16,179.63,3821.98,12,0,1,14,6,0,6,0,6,0,46756.05,664.48,3291.4,0,0,04,33.8,31,365,365,3146.91,3146.91,2191.12,47420.53,44129.13,163.125,19.2914022988506,1,2191.12
00003533,24,3,Q0,3,1,2,5,6,1,B0,0,6,39,2,1,1,0,0,22,0,0,1642,37,30,0,31,1,31,6,0,4054.77,0,0,0,0,952.59,262.85,4139.4,12,0,1,319,6,0,6,0,6,0,20002.39,32350.94,3696.06,0,0,06,33.8,31,365,365,4054.77,4054.77,2839.33,52353.33,48657.27,163.125,24.8568275862069,1,2839.33
00003533,25,3,Q0,3,1,2,5,1,1,B0,0,6,35,2,1,1,0,0,22,0,0,1642,37,30,0,31,1,31,6,0,3942.27,0,0,0,0,910.13,257.58,4056.3,12,0,1,345,6,0,6,0,6,0,18124.1,32677.83,3494.74,0,0,05,33.8,31,365,365,3942.27,3942.27,2774.56,50801.93,47307.19,163.125,24.1671724137931,1,2774.56
00004329,05,3,Q0,1,2,1,2,6,1,C0,0,6,0,2,2,1,0,0,0,10,0,179,4,0,0,31,6,0,6,0,116.67,0,0,0,0,0,7.63,120.36,4,0,6,0,6,0,6,0,6,0,590.51,0,0,0,0,05,28.68,31,121.68,121.68,116.67,116.67,109.04,1771.33588099934,1771.33588099934,17.4,6.7051724137931,0,109.04
00004384,04,3,Q0,2,2,2,1,6,1,B0,0,6,12,7,2,1,0,0,0,30,0,1459,26,30,0,31,6,0,6,0,997.09,1890.04,0,802.78,74.84,433.2,126.12,93.35,12,0,1,5,6,0,6,0,6,0,24133.44,165.64,1890.74,0,0,03,199.62,31,365,365,3689.91,1799.87,3130.59,24299.08,22408.34,115.275,32.0096291476903,0,3130.59
00004384,09,3,Q0,2,2,2,1,6,1,B0,0,6,17,1,1,1,0,0,0,30,0,1792,40,0,0,31,6,0,6,0,1347.42,3009,0,1031.96,56.13,868.07,167.27,2634.16,12,0,6,0,6,0,6,0,6,0,33148.39,0,3009,0,0,04,199.62,31,365,365,5388.38,2379.38,4353.04,33148.39,30139.39,174,30.9677011494253,0,4353.04
00004461,04,3,Q0,3,1,1,2,6,1,B0,0,6,43,8,2,2,0,0,23,0,0,821,18,48,0,31,1,31,6,0,2849.64,0,0,0,0,541.43,223.1,3513.45,12,0,1,66,1,261,6,0,1,38,5367.29,816.03,0,0,0,06,138.36,31,365,66,2849.64,2849.64,2085.11,34195.6333333333,34195.6333333333,81.78,34.8451944240646,1,2085.11
00004461,05,3,Q0,3,1,1,2,6,1,B0,0,6,32,2,1,1,0,0,0,30,12,1470,33,30,0,31,6,0,6,0,1998.66,0,0,1607.25,530.55,813.85,262.85,4139.4,12,0,1,38,1,11,6,0,6,0,50022.94,1614.37,0,0,0,05,138.36,31,365,354,3605.91,3605.91,2529.21,53241.859180791,53241.859180791,145.725,24.7446217189913,1,2529.21
00004461,10,3,Q0,3,1,1,2,6,1,B0,0,6,26,1,1,1,0,0,0,30,12,1642,37,30,0,31,6,0,6,0,1998.66,0,0,745.83,240,468.48,205.58,3424.34,12,0,6,0,1,5,6,0,6,0,40845.85,0,0,0,0,05,138.36,31,365,360,2744.49,2744.49,2070.43,41413.1534722222,41413.1534722222,163.125,16.8244597701149,1,2070.43
00004461,11,3,Q0,3,1,1,2,6,1,B0,0,6,33,9,1,1,0,0,0,30,16,1645,37,30,0,31,6,0,6,0,1998.66,0,0,1147.72,30.88,650.99,231.85,3748.21,12,0,6,0,1,1,6,0,6,0,44766.69,0,0,0,0,05,138.36,31,365,364,3146.38,3146.38,2263.54,44889.6754120879,44889.6754120879,163.125,19.288153256705,1,2263.54
00004461,15,3,Q0,3,1,1,2,6,1,B0,0,6,33,2,1,1,0,0,0,31,17,1645,37,30,0,31,6,0,6,0,2465.01,0,0,1275.85,0,648.02,230.57,3755.48,12,0,1,59,1,8,6,0,6,0,42237.01,2387.72,0,0,0,05,138.36,31,365,357,3740.86,3740.86,2862.27,45624.7239495798,45624.7239495798,163.125,22.9324750957854,1,2862.27
00004461,19,3,Q0,3,1,1,2,1,1,C0,1,6,26,10,1,2,0,0,23,0,5,1642,37,30,0,31,6,0,6,0,3361.64,0,0,406.52,0,743.08,262.85,4139.4,12,0,6,0,1,2,6,0,6,0,55054.15,0,0,0,0,05,138.36,31,365,363,3768.16,3768.16,2762.23,55357.4786501378,55357.4786501378,163.125,23.0998314176245,1,2762.23
00004461,25,3,Q0,3,1,1,2,6,1,B0,0,6,29,0,1,1,0,0,23,0,0,1470,33,50,0,31,1,31,6,0,4230.06,0,0,0,0,940.87,258.45,4070.1,12,0,1,339,1,1,6,0,6,0,16778.77,33842.91,0,0,0,05,138.36,31,365,364,4230.06,4230.06,3030.74,50760.7505494506,50760.7505494506,147.175,28.7417020553763,1,3030.74
00004544,03,3,Q0,3,1,1,4,1,1,B0,1,6,28,4,1,1,0,0,0,30,14,1680,37,30,0,31,6,0,6,0,1322.43,0,0,2621.11,0,853.78,250.41,3943.54,12,0,6,0,6,0,6,0,6,0,47322.48,0,0,0,0,05,25,31,365,365,3943.54,3943.54,2839.35,47322.48,47322.48,163.125,24.1749578544061,1,2839.35
00004544,06,3,Q0,3,1,1,4,1,1,A0,1,6,33,5,1,1,0,0,0,30,14,1680,37,30,0,31,6,0,6,0,1558.13,0,0,6435.05,0,2797.61,238.1,3749.47,12,0,6,0,6,0,6,0,6,0,95918.16,0,0,0,0,05,25,31,365,365,7993.18,7993.18,4957.47,95918.16,95918.16,163.125,49.000337164751,1,4957.47
00004544,14,3,Q0,3,1,1,4,6,1,C0,0,6,12,10,1,1,0,0,0,30,14,1680,37,30,0,31,6,0,6,0,1322.43,0,0,955.29,0,333,144.63,2277.72,12,0,6,0,6,0,6,0,6,0,27332.64,0,0,0,0,04,25,31,365,365,2277.72,2277.72,1800.09,27332.64,27332.64,163.125,13.9630344827586,1,1800.09
00004544,16,3,Q0,3,1,1,4,1,1,B0,0,6,13,11,2,1,0,0,0,30,14,1260,28,0,0,31,6,0,6,0,991.82,0,0,1419.5,0,434.04,162.02,2411.32,12,0,6,0,6,0,6,0,6,0,28935.84,0,0,0,0,04,25,31,365,365,2411.32,2411.32,1815.26,28935.84,28935.84,121.8,19.7973727422003,1,1815.26
00004544,19,3,Q0,3,1,1,4,6,1,H0,0,6,13,10,1,1,0,0,0,30,14,1680,37,30,0,31,6,0,6,0,1322.43,0,0,1022.46,0,370.96,148.9,2344.89,12,0,6,0,6,0,6,0,6,0,28138.68,0,0,0,0,03,25,31,365,365,2344.89,2344.89,1825.03,28138.68,28138.68,163.125,14.3748045977012,1,1825.03
00005004,07,3,Q0,2,2,1,1,6,2,B0,0,6,2,6,1,1,0,0,0,30,0,1792,40,0,0,31,6,0,6,0,1347.42,0,0,0,0,402.91,151.21,2381.27,12,0,6,0,6,0,6,0,6,0,23867.11,0,0,0,0,05,207.4,31,365,365,1347.42,1347.42,793.3,23867.11,23867.11,174,7.74379310344828,0,793.3
00005345,04,3,Q0,3,1,1,3,6,1,B0,0,6,18,9,1,2,0,0,22,0,11,1642,37,30,0,31,1,31,6,0,2621.38,0,0,0,0,443.85,202.67,3191.7,12,0,1,160,6,0,6,0,6,0,11720.63,21883.17,2147.26,45,0,05,81.52,31,365,365,2621.38,2621.38,1974.86,33648.8,31456.54,163.125,16.0697624521073,1,1974.86
00005345,08,3,Q0,3,1,1,3,6,1,B0,0,6,18,6,1,1,0,0,22,0,11,1642,37,30,0,31,1,18,6,0,3524.89,0,0,0,0,127.6,258.67,4073.61,12,0,1,18,6,0,6,0,6,0,46178.05,1417.31,5296.65,0,0,06,81.52,31,365,365,3524.89,3524.89,3138.62,47595.36,42298.71,163.125,21.6085210727969,1,3138.62
00005345,09,3,Q0,3,1,1,3,6,1,B0,0,6,18,9,1,1,0,0,22,0,11,1642,37,30,0,31,6,0,6,0,529.5,0,0,1176.13,151.32,272.9,118.75,1870.09,12,0,1,13,6,0,1,365,6,0,23376.6,596.61,2681.45,0,0,05,81.52,31,365,365,1705.63,1705.63,1313.98,23973.21,21291.76,163.125,10.455969348659,1,1313.98
00005345,11,3,Q0,3,1,1,3,6,1,B0,0,6,17,6,1,1,0,0,22,0,11,1642,37,30,0,31,6,0,6,0,1059,0,0,2049.6,0,605.24,218.28,3437.53,12,0,6,0,6,0,6,0,6,0,43175.05,0,5362.89,0,0,05,81.52,31,365,365,3108.6,3108.6,2285.08,43175.05,37812.16,163.125,19.0565517241379,1,2285.08
00005345,15,3,Q0,3,1,1,3,6,1,B0,0,6,16,9,1,1,0,0,22,0,11,1642,37,30,0,31,6,0,6,0,529.5,0,0,1030.71,5.9,176.3,109.51,1724.67,12,0,1,36,6,0,1,365,6,0,22827.67,1593.54,2620.21,0,0,04,81.52,31,365,365,1560.21,1560.21,1274.4,24421.21,21801,163.125,9.56450574712644,1,1274.4
00005345,17,3,Q0,3,1,1,3,1,1,B0,1,6,18,8,1,1,0,0,22,0,10,1642,37,30,0,31,6,0,6,0,1059,0,0,3531.92,896.6,1139.47,262.85,4139.4,12,0,6,0,6,0,6,0,6,0,67484.58,0,6448.62,0,0,05,81.52,31,365,365,4590.92,4590.92,3188.6,67484.58,61035.96,163.125,28.1435708812261,1,3188.6
00005345,25,3,Q0,3,1,1,3,1,1,D0,0,6,2,2,1,2,0,0,22,0,6,1642,37,30,0,31,6,0,6,0,1251.18,0,0,1383.27,0,526.89,191.28,3012.39,12,0,6,0,6,0,6,0,6,0,39878.19,0,5363.14,0,0,02,81.52,31,365,365,2634.45,2634.45,1916.28,39878.19,34515.05,163.125,16.1498850574713,1,1916.28
00005835,08,3,Q0,3,2,2,1,1,2,B0,0,6,1,5,1,1,0,0,0,30,0,1680,37,25,0,31,6,0,6,0,1312.8,0,0,927.92,0,392.8,163.72,2578.36,12,0,1,10,6,0,6,0,6,0,35271.44,326.55,4278.93,0,0,03,33.4,31,365,365,2240.72,2240.72,1684.2,35597.99,31319.06,162.7625,13.7668074648645,0,1684.2
00005835,10,3,Q0,3,2,2,1,6,1,B0,0,6,14,1,1,1,0,0,0,30,0,1680,37,25,0,31,6,0,6,0,1312.8,0,0,985.89,0,440.89,169.2,2664.69,12,0,1,6,6,0,6,0,6,0,39348.62,349.75,4344.83,0,0,04,33.4,31,365,365,2298.69,2298.69,1688.6,39698.37,35353.54,162.7625,14.1229705859765,0,1688.6
00005835,13,3,Q0,3,2,2,1,6,1,B0,0,6,15,11,2,1,0,0,0,30,0,840,19,2,0,31,6,0,6,0,656.4,0,0,556.08,0,148.04,88.62,1395.48,12,0,1,30,6,0,6,0,6,0,17260.08,874.09,2030.58,0,0,05,33.4,31,365,365,1212.48,1212.48,975.82,18134.17,16103.59,82.795,14.6443625822815,0,975.82
00005835,15,3,Q0,3,2,2,1,6,1,B0,0,6,15,11,1,1,0,0,0,30,0,1680,37,25,0,31,1,31,6,0,2368.1,0,0,0,0,318.85,175.53,2764.2,12,0,1,355,6,0,6,0,6,0,8657.25,25693.32,5933.32,0,0,04,33.4,31,365,365,2368.1,2368.1,1873.72,34350.57,28417.25,162.7625,14.5494201674219,0,1873.72
00005835,17,3,Q0,3,2,2,1,6,1,B0,1,6,2,7,1,1,0,0,0,30,0,1680,37,25,0,31,6,0,6,0,1312.8,0,0,1496.56,0,577.6,206.41,3250.51,12,0,6,0,6,0,6,0,6,0,40939.73,0,5032.58,0,0,02,33.4,31,365,365,2809.36,2809.36,2025.35,40939.73,35907.15,162.7625,17.2604869057676,0,2025.35
00005835,18,3,Q0,3,2,2,1,6,1,B0,0,6,15,11,2,1,0,0,0,30,0,1108,24,58,0,31,6,0,6,0,866.45,0,0,693.62,0,212.95,114.41,1801.63,12,0,1,5,6,0,6,0,6,0,24136.44,190.8,2867.56,0,0,04,33.4,31,365,365,1560.07,1560.07,1232.71,24327.24,21459.68,108.605,14.3646240964965,0,1232.71
00005835,22,3,Q0,3,2,2,1,6,1,B0,0,6,10,10,1,1,0,0,0,30,0,1680,37,25,0,31,6,0,6,0,1312.8,0,0,1305.89,0,524.52,189.52,2984.69,12,0,6,0,6,0,6,0,6,0,39986.76,0,4344.81,0,0,04,33.4,31,365,365,2618.69,2618.69,1904.65,39986.76,35641.95,162.7625,16.0890254204746,0,1904.65
00005883,06,3,Q0,3,2,1,2,6,1,B0,0,6,7,0,1,1,0,0,0,30,2,1680,37,50,0,31,1,31,6,0,2138.08,0,0,0,0,418.17,183.07,2883,12,0,1,166,6,0,6,0,6,0,19002,10019,3364,0,0,03,42.64,31,365,365,2138.08,2138.08,1536.84,29021,25657,164.575,12.9915236214492,0,1536.84
00005883,08,3,Q0,3,2,1,2,6,1,B0,0,6,11,0,2,1,0,0,0,30,2,840,18,50,0,31,6,0,6,0,656,0,0,489,120,155,87,1375,12,0,6,0,6,0,6,0,6,0,15071,0,3650,0,0,03,42.64,31,365,365,1145,1145,903,15071,11421,81.925,13.976197741837,0,903
00005883,09,3,Q0,3,2,1,2,6,1,B0,0,6,6,0,1,1,0,0,0,30,2,1680,37,50,0,31,6,0,6,0,1312,0,0,1642,685,582,245,3858,12,0,6,0,6,0,6,0,6,0,31872,0,2465,0,0,04,42.64,31,365,365,2954,2954,2127,31872,29407,164.575,17.9492632538356,0,2127
00005883,12,3,Q0,3,2,1,2,6,1,B0,0,6,12,0,2,1,0,0,0,30,2,1293,29,10,0,31,6,0,6,0,1010,0,0,753,390,317,147,2323,12,0,6,0,6,0,6,0,6,0,22772,0,4603,0,0,03,42.64,31,365,365,1763,1763,1299,22772,18169,126.875,13.8955665024631,0,1299
00005883,14,3,Q0,3,2,1,2,6,1,C0,1,6,12,0,1,1,0,0,0,30,2,1680,37,50,0,31,6,0,6,0,1512,0,0,1691,0,595,219,3455,12,0,6,0,6,0,6,0,6,0,36000,0,3078,0,0,04,42.64,31,365,365,3203,3203,2389,36000,32922,164.575,19.462251253228,0,2389
00005883,16,3,Q0,3,2,1,2,6,1,B0,0,6,11,0,1,1,0,0,0,30,2,1680,37,50,0,31,6,0,6,0,1312,0,0,803,167,342,158,2502,12,0,6,0,6,0,6,0,6,0,27895,0,1954,0,0,03,42.64,31,365,365,2115,2115,1615,27895,25941,164.575,12.8512836092967,0,1615
00005883,21,3,Q0,3,2,1,2,6,1,B0,0,6,12,0,2,1,0,0,0,30,2,1104,24,0,0,31,6,0,6,0,820,0,0,502,0,97,92,1459,12,0,6,0,6,0,6,0,6,0,17521,0,235,0,0,04,42.64,31,365,365,1322,1322,1133,17521,17286,104.4,12.6628352490421,0,1133
00005883,22,3,Q0,3,2,1,2,6,1,B0,0,6,3,0,1,1,0,0,0,30,2,1680,37,50,0,31,6,0,6,0,1312,0,0,1265,580,442,177,2796,12,0,6,0,6,0,6,0,6,0,30539,0,2574,0,0,03,42.64,31,365,365,2577,2577,1958,30539,27965,164.575,15.6585143551572,0,1958
00005883,25,3,Q0,3,2,1,2,6,1,B0,0,6,5,0,1,1,0,0,0,30,2,1680,37,50,0,31,6,0,6,0,1312,0,0,685,300,397,159,2516,12,0,6,0,6,0,6,0,6,0,26607,0,4454,0,0,02,42.64,31,365,365,1997,1997,1441,26607,22153,164.575,12.1342852802674,0,1441
00005894,01,3,Q0,3,2,1,2,6,1,C0,0,6,23,11,1,1,0,0,24,0,7,1547,35,0,0,31,6,0,6,0,2097,0,0,488,0,456.95,194.52,3063.32,12,0,6,0,6,0,6,0,6,0,36470,0,4248.07,238.2,0,05,42,31,365,365,2585,2585,1933.53,36708.2,32221.93,152.25,16.9786535303777,0,1933.53
00005894,02,3,Q0,3,2,1,2,6,1,C0,1,6,16,0,1,1,0,0,24,0,7,1701,38,50,0,31,6,0,6,0,1943,0,0,435.68,0,459.47,195.78,3083.26,12,0,1,3,6,0,6,0,6,0,37388.63,0,4321.61,36.4,0,03,42,31,365,365,2378.68,2378.68,1723.43,37425.03,33067.02,168.925,14.0812786739677,0,1723.43
00005894,05,3,Q0,3,2,1,2,6,1,C0,0,6,12,6,1,1,0,0,24,0,7,1745,30,0,0,31,6,0,6,0,1655.44,0,0,139.63,0,239.18,137.08,2158.78,12,0,6,0,6,0,1,365,6,0,25806.28,0,2601,196.55,0,03,42,31,365,365,1795.07,1795.07,1418.81,26002.83,23205.28,130.5,13.7553256704981,0,1418.81
00005894,06,3,Q0,3,2,1,2,6,1,C0,0,6,5,0,1,1,0,0,24,0,7,1701,38,5,0,31,1,3,6,0,1978.66,0,0,0,0,300.75,140.51,2212.78,12,0,1,8,6,0,6,0,6,0,26703.87,214.04,3174,46.4,0,04,42,31,365,365,1978.66,1978.66,1537.4,26964.31,23743.91,165.6625,11.9439221308383,0,1537.4
00005894,09,3,Q0,3,2,1,2,6,1,C0,0,6,8,0,1,1,0,0,0,30,0,1610,35,0,0,31,6,0,6,0,2467.08,0,0,0,0,446.29,179.6,2828.37,12,0,6,0,6,0,6,0,6,0,33906.22,0,4663.68,28.5,0,03,42,31,365,365,2467.08,2467.08,1841.19,33934.72,29242.54,152.25,16.2041379310345,0,1841.19
00005894,10,3,Q0,3,2,1,2,6,1,C0,0,6,2,0,1,1,0,0,24,0,7,1701,38,5,0,31,6,0,6,0,1774.59,0,0,0,0,310.19,148.1,2332.39,12,0,1,15,6,0,6,0,6,0,24877.29,567.74,3022,24.24,0,04,42,31,365,365,1774.59,1774.59,1316.3,25469.27,22423.03,165.6625,10.7120802837093,0,1316.3
00005894,11,3,Q0,3,2,1,2,6,1,C0,0,6,15,0,1,1,0,0,24,0,7,1701,38,5,0,31,1,31,6,0,2401.1,0,0,0,0,420.1,170.35,2682.6,12,0,1,306,6,0,6,0,6,0,12079.49,20523.42,3789.75,230.3,0,05,42,31,365,365,2401.1,2401.1,1810.65,32833.21,28813.16,165.6625,14.493925903569,0,1810.65
00005894,17,3,Q0,3,2,1,2,6,1,C0,0,6,13,0,1,1,0,0,24,0,7,1547,35,0,0,31,6,0,6,0,2097.24,0,0,165.64,0,416.34,176.32,2776.51,12,0,1,3,6,0,6,0,6,0,30786.77,468.99,3724.74,0,0,06,42,31,365,365,2262.88,2262.88,1670.22,31255.76,27531.02,152.25,14.8629228243021,0,1670.22
00005894,18,3,Q0,3,2,1,2,6,1,C0,0,6,4,0,1,1,0,0,24,0,7,1701,35,50,0,31,6,0,6,0,1774.59,0,0,177.46,0,314.75,148.28,2335.07,12,0,6,0,6,0,6,0,6,0,24954.45,0,3114,0,0,03,42,31,365,365,1952.05,1952.05,1489.02,24954.45,21840.45,155.875,12.5231756214916,0,1489.02
00005894,19,3,Q0,3,2,1,2,6,1,C0,0,6,22,0,1,1,0,0,24,0,7,1701,38,50,0,31,6,0,6,0,2097.24,0,0,611,0,529.77,205.09,3229.76,12,0,1,16,6,0,6,0,6,0,37677.07,896.12,4377,156,0,05,42,31,365,365,2708.24,2708.24,1973.38,38729.19,34196.19,168.925,16.0322036406689,0,1973.38
00005894,20,3,Q0,3,2,1,2,6,1,C0,0,6,14,0,1,1,0,0,24,0,7,1547,35,0,0,31,6,0,6,0,1943.11,0,0,165.65,0,368.44,161.54,2543.98,12,0,1,2,6,0,6,0,6,0,30109.72,367.5,3505,42.7,0,03,42,31,365,365,2108.76,2108.76,1578.78,30519.92,26972.22,152.25,13.8506403940887,0,1578.78
00005894,21,3,Q0,3,2,1,2,6,1,C0,0,6,17,0,1,1,0,0,24,0,7,1701,38,50,0,31,6,0,6,0,2175.8,0,0,511.33,0,535.55,205.22,3231.9,12,0,1,8,6,0,6,0,6,0,38378.88,320.56,4343,104.3,0,04,42,31,365,365,2687.13,2687.13,1946.36,38803.74,34356.44,168.925,15.9072369394702,0,1946.36
00006000,02,3,Q0,3,1,2,5,6,1,B0,0,6,12,10,1,2,0,0,22,0,6,1645,37,30,0,31,1,18,6,0,2863.11,0,0,0,0,538.26,218.01,3433.28,12,0,1,18,6,0,6,0,6,0,32481.42,5080.31,3204.45,0,0,04,65.44,31,365,365,2863.11,2863.11,2106.84,37561.73,34357.28,163.125,17.551632183908,1,2106.84
00006000,03,3,Q0,3,1,2,5,1,1,B0,0,6,14,8,1,2,0,0,22,0,6,1642,37,30,0,31,6,0,6,0,1071.06,0,0,1616.35,513.07,483.74,187.4,2951.11,12,0,1,17,6,0,6,0,6,0,35115.05,301.84,0,0,0,04,65.44,31,365,365,2687.41,2687.41,2016.27,35416.89,35416.89,163.125,16.4745440613027,1,2016.27
00006000,06,3,Q0,3,1,2,5,6,1,B0,0,6,17,2,1,2,0,0,22,0,6,1642,37,30,0,31,6,0,6,0,999.66,0,0,1649.76,583.75,468.16,188.85,2973.86,12,0,1,23,6,0,1,103,6,0,35777.27,712.8,3328.02,0,0,04,65.44,31,365,365,2649.42,2649.42,1992.41,36490.07,33162.05,163.125,16.2416551724138,1,1992.41
00006000,07,3,Q0,3,1,2,5,1,1,B0,0,6,15,6,1,2,0,0,22,0,6,1642,37,30,0,31,6,0,6,0,1071.06,0,0,1679.79,537.63,495.16,191.73,3019.27,12,0,1,36,6,0,6,0,6,0,37062.36,1385.41,3732.5,0,0,03,65.44,31,365,365,2750.85,2750.85,2063.96,38447.77,34715.27,163.125,16.8634482758621,1,2063.96
00006000,08,3,Q0,3,1,2,5,6,1,B0,0,6,18,4,1,2,0,0,22,0,6,1642,37,30,0,31,6,0,6,0,1071.06,0,0,1922.79,685.43,567.81,217.66,3427.62,12,0,1,23,6,0,6,0,6,0,37383.81,1588.52,3761.26,0,0,04,65.44,31,365,365,2993.85,2993.85,2208.38,38972.33,35211.07,163.125,18.3531034482759,1,2208.38
00006000,14,3,Q0,3,1,2,5,6,1,B0,0,6,24,3,1,2,0,0,22,0,6,1642,37,30,0,31,6,0,6,0,1071.06,0,0,1704.79,225.51,491.38,194.22,3058.45,12,0,1,22,6,0,6,0,6,0,38839.81,2402.32,4198.44,0,0,04,65.44,31,365,365,2775.85,2775.85,2090.25,41242.13,37043.69,163.125,17.0167049808429,1,2090.25
00006000,19,3,Q0,3,1,2,5,6,1,B0,0,6,14,3,1,2,0,0,22,0,6,1642,37,30,0,31,1,28,6,0,2224.6,0,0,0,0,419.84,154.07,2426.23,12,0,1,189,1,112,6,0,6,0,8387.23,13022.95,2906.35,0,0,03,65.44,31,365,253,2224.6,2224.6,1650.69,30888.2043478261,26695.2488142293,163.125,13.6373946360153,1,1650.69
00006000,20,3,Q0,3,1,2,5,6,1,B0,0,6,17,0,1,2,0,0,22,0,6,1642,37,30,0,31,1,31,6,0,1350,0,0,0,0,228.84,96.75,1523.65,12,0,1,174,6,0,1,365,6,0,12402.13,6268.24,2470.36,0,0,04,65.44,31,365,365,1350,1350,1024.41,18670.37,16200.01,163.125,8.27586206896552,1,1024.41
00006065,02,3,Q0,1,2,1,2,6,1,B0,0,6,0,1,2,1,0,0,0,30,0,672,14,0,0,31,6,0,6,0,848.09,0,0,858.19,0,27.2,117.33,1706.28,3,0,6,0,6,0,6,0,6,0,4455.7,0,0,0,0,02,341.96,31,91.26,91.26,1706.28,1706.28,1561.75,17820.8470304624,17820.8470304624,60.9,28.0177339901478,0,1561.75
00006065,03,3,Q0,1,2,1,2,6,1,H0,0,6,2,0,1,1,0,0,0,30,0,1680,40,0,0,31,6,0,6,0,1215.24,0,0,473,0,219.47,120.07,1890.78,12,0,6,0,6,0,6,0,6,0,22563.69,0,202.54,0,0,02,341.96,31,365,365,1688.24,1688.24,1348.7,22563.69,22361.15,174,9.70252873563218,0,1348.7
